Date,Open,High,Low,Close,Adj Close,Volume
2015-05-05,80.300003,80.410004,79.089996,79.389999,64.023468,176800
2015-05-06,79.720001,79.720001,78.220001,78.839996,63.579922,253900
2015-05-07,78.440002,78.440002,77.120003,78.279999,63.128319,398200
2015-05-08,79.120003,79.220001,78.559998,78.820000,63.563789,218300
2015-05-11,78.849998,79.309998,78.330002,78.730003,63.491219,158300
2015-05-12,78.790001,79.260002,78.529999,78.779999,63.531540,204300
2015-05-13,79.070000,79.559998,78.709999,79.199997,63.870232,191300
2015-05-14,79.570000,79.570000,78.419998,78.820000,63.563789,245200
2015-05-15,78.480003,78.879997,78.190002,78.589996,63.378296,181400
2015-05-18,78.160004,78.220001,77.650002,77.790001,62.733150,138400
2015-05-19,77.419998,78.089996,76.730003,77.940002,62.854122,290700
2015-05-20,77.970001,78.309998,77.300003,77.430000,62.442829,212400
2015-05-21,77.169998,78.489998,77.169998,78.339996,63.176693,217700
2015-05-22,77.910004,77.919998,77.330002,77.620003,62.596066,192700
2015-05-26,77.000000,77.000000,75.580002,76.010002,61.297688,335000
2015-05-27,76.209999,76.459999,75.830002,76.239998,61.483166,303700
2015-05-28,76.870003,76.949997,75.379997,76.949997,62.055729,436600
2015-05-29,76.489998,76.519997,75.519997,76.339996,61.563801,467500
2015-06-01,76.180000,76.400002,74.930000,75.620003,60.983181,305300
2015-06-02,75.889999,76.760002,75.730003,76.529999,61.717033,203900
2015-06-03,76.309998,76.940002,76.099998,76.720001,61.870255,204600
2015-06-04,76.339996,76.400002,75.470001,76.010002,61.297688,377800
2015-06-05,75.660004,76.580002,75.419998,76.059998,61.338005,263300
2015-06-08,76.129997,76.250000,74.709999,75.330002,60.749310,403900
2015-06-09,75.449997,76.330002,74.989998,75.709999,61.055740,299900
2015-06-10,76.680000,77.129997,76.639999,76.699997,61.854122,367900
2015-06-11,76.709999,76.860001,76.099998,76.720001,61.870255,292500
2015-06-12,76.139999,76.629997,75.620003,76.480003,61.676701,336100
2015-06-15,75.849998,76.839996,75.839996,76.589996,61.765434,331200
2015-06-16,76.550003,77.019997,76.430000,76.860001,61.983170,243100
2015-06-17,76.970001,77.190002,76.190002,76.940002,62.047680,266700
2015-06-18,77.360001,77.400002,76.550003,76.769997,61.910583,265700
2015-06-19,76.269997,76.620003,75.529999,75.730003,61.071892,852500
2015-06-22,75.919998,76.839996,75.910004,76.320000,61.547684,281000
2015-06-23,76.470001,76.959999,76.190002,76.849998,61.975094,322400
2015-06-24,76.599998,77.410004,76.500000,77.410004,62.426712,328900
2015-06-25,76.830002,77.029999,76.500000,76.680000,62.721172,667900
2015-06-26,76.419998,76.849998,76.160004,76.790001,62.811142,443700
2015-06-29,75.570000,75.589996,74.120003,74.529999,60.962551,598300
2015-06-30,74.739998,74.900002,73.690002,73.720001,60.300022,447000
2015-07-01,73.980003,74.510002,73.419998,73.660004,60.250935,269200
2015-07-02,73.449997,73.480003,72.519997,73.169998,59.850136,386200
2015-07-06,72.300003,73.430000,72.300003,72.589996,59.375717,369800
2015-07-07,72.059998,72.739998,71.070000,72.660004,59.432976,464900
2015-07-08,72.099998,72.250000,71.269997,71.470001,58.459602,315400
2015-07-09,72.269997,72.449997,71.309998,71.349998,58.361439,383200
2015-07-10,71.800003,72.230003,71.489998,72.180000,59.040348,368700
2015-07-13,72.260002,72.330002,71.470001,71.639999,58.598660,622400
2015-07-14,71.550003,71.589996,70.980003,71.500000,58.484142,383500
2015-07-15,71.349998,71.510002,70.370003,70.849998,57.952454,444800
2015-07-16,71.169998,71.699997,71.070000,71.260002,58.287823,360500
2015-07-17,71.160004,71.430000,70.480003,70.760002,57.878845,308900
2015-07-20,70.940002,71.070000,69.879997,70.260002,57.469875,362800
2015-07-21,70.300003,70.739998,70.010002,70.379997,57.568020,298300
2015-07-22,69.919998,70.099998,69.410004,69.849998,57.134506,280600
2015-07-23,70.180000,70.180000,69.330002,69.629997,56.954559,275400
2015-07-24,69.459999,69.570000,68.959999,69.309998,56.692806,261400
2015-07-27,69.209999,69.290001,68.430000,68.650002,56.152954,425600
2015-07-28,69.089996,70.300003,68.570000,69.839996,57.126328,406300
2015-07-29,69.830002,71.279999,69.720001,70.910004,58.001549,408300
2015-07-30,70.730003,71.309998,70.250000,71.150002,58.197853,285300
2015-07-31,71.519997,71.949997,71.220001,71.430000,58.426880,311200
2015-08-03,71.239998,71.489998,70.370003,70.699997,57.829769,136000
2015-08-04,71.000000,71.339996,70.389999,70.559998,57.715252,283100
2015-08-05,70.940002,71.269997,70.750000,70.940002,58.026089,211900
2015-08-06,70.940002,71.160004,70.449997,70.800003,57.911568,290100
2015-08-07,70.349998,71.000000,70.010002,70.279999,57.486229,273300
2015-08-10,70.339996,72.010002,70.209999,71.879997,58.794971,276200
2015-08-11,71.099998,71.220001,70.080002,70.849998,57.952454,254000
2015-08-12,70.949997,71.440002,70.610001,71.370003,58.377811,277200
2015-08-13,71.129997,71.129997,70.080002,70.290001,57.494415,206400
2015-08-14,70.190002,70.750000,70.150002,70.320000,57.518944,227000
2015-08-17,70.050003,70.050003,69.209999,69.879997,57.159042,200700
2015-08-18,69.820000,70.209999,69.300003,70.120003,57.355366,267500
2015-08-19,69.709999,70.000000,68.949997,69.300003,56.684643,292200
2015-08-20,69.010002,69.120003,68.260002,68.379997,55.932102,389400
2015-08-21,68.000000,68.230003,66.589996,66.830002,54.664276,572300
2015-08-24,63.389999,66.400002,62.419998,64.730003,52.946556,931300
2015-08-25,66.660004,67.160004,65.720001,65.790001,53.813587,786000
2015-08-26,67.279999,68.029999,65.989998,67.930000,55.564014,772200
2015-08-27,69.830002,72.459999,69.830002,72.300003,59.138508,1127000
2015-08-28,71.949997,73.029999,71.519997,72.930000,59.653824,657700
2015-08-31,72.500000,73.629997,71.250000,73.360001,60.005547,354400
2015-09-01,72.120003,72.389999,70.879997,71.489998,58.475956,367700
2015-09-02,71.940002,72.400002,70.500000,71.209999,58.246922,349800
2015-09-03,71.639999,72.580002,71.230003,71.940002,58.844048,329800
2015-09-04,71.690002,71.690002,70.430000,70.860001,57.960636,254300
2015-09-08,71.800003,72.300003,71.480003,71.860001,58.778610,300300
2015-09-09,72.190002,72.540001,71.139999,71.309998,58.328716,401300
2015-09-10,71.169998,71.360001,70.519997,71.000000,58.075157,500700
2015-09-11,70.620003,70.879997,70.269997,70.750000,57.870682,307800
2015-09-14,70.820000,71.089996,70.449997,70.589996,57.739792,187200
2015-09-15,70.860001,71.300003,70.529999,71.080002,58.140598,191900
2015-09-16,71.459999,72.559998,71.180000,72.440002,59.253025,380900
2015-09-17,72.309998,73.379997,72.129997,72.570000,59.359356,315700
2015-09-18,72.559998,72.800003,71.199997,71.269997,58.296009,278800
2015-09-21,71.470001,72.190002,71.360001,72.099998,58.974922,358900
2015-09-22,71.150002,71.449997,70.519997,71.040001,58.107872,290800
2015-09-23,71.190002,71.470001,69.809998,70.489998,57.657997,280000
2015-09-24,68.910004,69.760002,68.500000,69.580002,57.832546,335500
2015-09-25,70.050003,70.440002,69.680000,69.959999,58.148380,284000
2015-09-28,69.419998,69.910004,69.029999,69.029999,57.375404,316100
2015-09-29,69.230003,69.959999,68.870003,69.860001,58.065273,227500
2015-09-30,70.489998,72.070000,70.470001,71.959999,59.810715,300700
2015-10-01,72.660004,72.860001,72.160004,72.599998,60.342663,361400
2015-10-02,71.989998,73.019997,71.330002,73.010002,60.683449,458300
2015-10-05,73.709999,74.989998,73.519997,74.879997,62.237728,340600
2015-10-06,74.620003,76.169998,74.620003,76.050003,63.210197,346100
2015-10-07,76.290001,77.129997,76.230003,76.419998,63.517708,419500
2015-10-08,76.080002,76.629997,75.739998,76.589996,63.659027,329900
2015-10-09,77.010002,77.209999,76.059998,76.830002,63.858509,238100
2015-10-12,76.750000,76.970001,75.820000,75.980003,63.151997,103900
2015-10-13,75.639999,76.099998,75.470001,75.970001,63.143688,247800
2015-10-14,75.940002,76.599998,75.519997,75.949997,63.127075,213700
2015-10-15,76.269997,76.610001,75.660004,76.589996,63.659027,169500
2015-10-16,76.720001,76.860001,76.389999,76.699997,63.750431,189400
2015-10-19,76.440002,76.900002,75.820000,76.029999,63.193565,134800
2015-10-20,76.260002,77.050003,76.209999,76.440002,63.534351,170200
2015-10-21,76.419998,76.699997,75.519997,75.589996,62.827854,168500
2015-10-22,76.010002,77.320000,76.010002,77.250000,64.207588,176300
2015-10-23,77.190002,77.660004,77.080002,77.309998,64.257462,206900
2015-10-26,77.470001,77.750000,76.529999,76.779999,63.816925,161700
2015-10-27,76.349998,77.080002,76.199997,76.639999,63.700581,136100
2015-10-28,76.860001,78.230003,76.809998,77.940002,64.781105,328600
2015-10-29,77.400002,77.760002,77.110001,77.690002,64.573303,160800
2015-10-30,77.750000,77.769997,76.250000,76.550003,63.625767,253800
2015-11-02,76.790001,76.830002,76.089996,76.449997,63.542645,166200
2015-11-03,76.160004,76.730003,75.580002,76.580002,63.650719,207300
2015-11-04,76.459999,76.739998,75.830002,76.160004,63.301624,161400
2015-11-05,76.059998,76.680000,75.970001,76.209999,63.343170,140300
2015-11-06,75.650002,76.250000,74.989998,75.680000,62.902664,223100
2015-11-09,75.540001,75.690002,74.209999,74.970001,62.312534,246200
2015-11-10,74.669998,75.309998,74.290001,75.190002,62.495388,122900
2015-11-11,75.459999,75.779999,75.089996,75.180000,62.487072,139400
2015-11-12,74.489998,74.529999,73.860001,74.120003,61.606045,172300
2015-11-13,73.839996,73.839996,72.669998,73.070000,60.733315,189600
2015-11-16,72.800003,74.410004,72.760002,74.269997,61.730721,202000
2015-11-17,74.500000,75.019997,74.239998,74.510002,61.930195,124400
2015-11-18,74.470001,75.099998,74.449997,75.019997,62.354088,164600
2015-11-19,75.180000,75.820000,75.099998,75.599998,62.836174,212700
2015-11-20,75.379997,75.669998,74.870003,75.010002,62.345779,348200
2015-11-23,74.680000,75.269997,74.629997,74.839996,62.204479,222500
2015-11-24,74.680000,75.680000,74.449997,75.010002,62.345779,296900
2015-11-25,75.040001,75.309998,74.550003,74.739998,62.121365,212200
2015-11-27,74.540001,74.830002,74.360001,74.790001,62.162922,124100
2015-11-30,74.820000,75.389999,74.610001,75.199997,62.503693,265900
2015-12-01,75.300003,76.089996,75.220001,75.709999,62.927582,345600
2015-12-02,75.449997,75.930000,74.709999,75.519997,62.769676,445100
2015-12-03,76.050003,76.050003,73.589996,73.949997,61.464733,629400
2015-12-04,73.669998,73.709999,72.800003,73.150002,60.799809,537500
2015-12-07,72.580002,72.580002,70.370003,70.800003,58.846561,594000
2015-12-08,69.849998,70.160004,69.050003,69.540001,57.799305,373100
2015-12-09,69.629997,71.160004,69.360001,69.900002,58.098526,267900
2015-12-10,69.870003,70.220001,68.220001,68.410004,56.860085,564900
2015-12-11,67.879997,68.010002,66.959999,67.050003,55.729694,417000
2015-12-14,67.029999,67.730003,66.849998,67.120003,55.787868,414800
2015-12-15,67.510002,68.209999,67.209999,67.680000,56.253330,363700
2015-12-16,67.809998,68.459999,67.419998,68.320000,56.785271,288600
2015-12-17,68.190002,68.330002,67.050003,67.389999,56.012295,380900
2015-12-18,67.169998,67.470001,66.320000,66.330002,55.131256,441000
2015-12-21,66.889999,67.070000,65.970001,66.190002,55.014889,345800
2015-12-22,66.410004,66.820000,65.940002,66.730003,55.463730,428900
2015-12-23,66.900002,67.879997,66.900002,67.739998,57.290524,513800
2015-12-24,66.769997,67.559998,66.620003,67.180000,57.798126,250000
2015-12-28,66.900002,67.029999,66.029999,66.190002,56.946388,213400
2015-12-29,66.809998,67.470001,66.690002,67.290001,57.892773,354200
2015-12-30,66.769997,66.839996,66.300003,66.510002,57.221691,193500
2015-12-31,66.239998,66.419998,65.839996,65.870003,56.671070,236600
2016-01-04,65.040001,65.790001,64.209999,65.739998,56.559223,520700
2016-01-05,65.730003,65.949997,65.019997,65.650002,56.481796,327300
2016-01-06,64.639999,65.199997,64.449997,64.809998,55.759102,418300
2016-01-07,63.919998,64.300003,63.500000,63.590000,54.709476,456600
2016-01-08,63.959999,64.099998,62.980000,63.000000,54.201870,334000
2016-01-11,63.400002,63.549999,62.040001,62.369999,53.659855,292600
2016-01-12,62.799999,63.299999,61.759998,62.320000,53.616837,309300
2016-01-13,62.709999,62.820000,60.150002,60.380001,51.947765,421000
2016-01-14,60.439999,60.529999,59.549999,60.240002,51.827316,403600
2016-01-15,58.639999,59.220001,58.119999,58.419998,50.261478,373800
2016-01-19,58.919998,59.660000,58.660000,58.930000,50.700256,293700
2016-01-20,57.980000,58.130001,56.290001,57.540001,49.504379,563600
2016-01-21,57.880001,59.660000,57.779999,59.220001,50.949768,341500
2016-01-22,60.599998,62.259998,60.580002,62.220001,53.530800,447900
2016-01-25,61.869999,62.049999,59.930000,59.970001,51.595024,328600
2016-01-26,61.000000,61.970001,60.639999,61.730000,53.109234,293600
2016-01-27,61.529999,63.009998,61.200001,62.180000,53.496391,487200
2016-01-28,63.279999,64.400002,62.680000,64.169998,55.208473,519600
2016-01-29,64.660004,64.910004,63.130001,64.849998,55.793514,376100
2016-02-01,64.489998,64.949997,63.639999,64.839996,55.784908,410900
2016-02-02,63.560001,63.590000,62.740002,63.480000,54.614841,372900
2016-02-03,64.660004,64.809998,63.290001,64.669998,55.638649,463600
2016-02-04,65.089996,65.760002,64.980003,65.400002,56.266708,347100
2016-02-05,65.099998,65.400002,64.279999,64.400002,55.406368,297700
2016-02-08,63.610001,63.840000,63.130001,63.509998,54.640652,426300
2016-02-09,62.840000,63.380001,61.320000,62.110001,53.436169,513400
2016-02-10,62.330002,63.169998,60.709999,60.810001,52.317715,441300
2016-02-11,59.680000,60.099998,59.040001,59.860001,51.500381,512600
2016-02-12,60.630001,62.939999,60.619999,62.720001,53.960979,420400
2016-02-16,63.799999,64.129997,62.639999,64.099998,55.148254,375900
2016-02-17,64.900002,66.330002,64.830002,66.290001,57.032410,323500
2016-02-18,66.489998,66.830002,65.599998,66.269997,57.015205,284900
2016-02-19,65.000000,65.930000,64.690002,65.750000,56.567829,317900
2016-02-22,66.540001,66.919998,65.440002,65.620003,56.455986,390700
2016-02-23,65.120003,65.760002,64.440002,64.820000,55.767708,388600
2016-02-24,63.560001,64.160004,61.549999,63.980000,55.045017,797500
2016-02-25,65.139999,66.809998,64.849998,66.300003,57.041023,421300
2016-02-26,66.940002,67.209999,66.139999,66.559998,57.264709,433000
2016-02-29,66.639999,66.739998,65.839996,66.290001,57.032410,393300
2016-03-01,66.930000,68.389999,66.930000,68.169998,58.649849,410100
2016-03-02,67.669998,68.900002,66.959999,68.699997,59.105843,371000
2016-03-03,68.699997,69.669998,68.389999,69.190002,59.527424,312100
2016-03-04,69.309998,69.790001,69.019997,69.650002,59.923180,247500
2016-03-07,69.190002,70.989998,69.150002,70.839996,60.946999,309400
2016-03-08,70.279999,71.239998,69.980003,70.989998,61.076046,271600
2016-03-09,71.139999,72.589996,71.099998,72.190002,62.108463,313900
2016-03-10,72.349998,72.680000,70.980003,71.709999,61.695503,269900
2016-03-11,72.760002,73.620003,72.500000,73.309998,63.072048,281700
2016-03-14,73.089996,73.559998,72.849998,73.300003,63.063442,390300
2016-03-15,72.500000,73.019997,72.389999,72.959999,62.770916,263400
2016-03-16,72.930000,74.199997,72.809998,74.000000,63.665691,311500
2016-03-17,74.830002,76.440002,74.550003,76.129997,65.498230,486300
2016-03-18,76.010002,76.550003,75.230003,75.480003,64.939011,548100
2016-03-21,75.489998,75.910004,74.900002,75.250000,64.741135,262300
2016-03-22,74.870003,75.680000,74.839996,75.470001,64.930397,415400
2016-03-23,74.260002,74.290001,72.750000,73.040001,63.837891,329600
2016-03-24,72.239998,72.389999,71.150002,72.360001,63.243549,419800
2016-03-28,72.360001,73.339996,72.360001,73.150002,63.934036,197500
2016-03-29,72.750000,74.580002,72.419998,74.480003,65.096474,427000
2016-03-30,75.129997,75.879997,75.040001,75.449997,65.944267,370600
2016-03-31,75.279999,75.949997,74.519997,74.709999,65.297493,325800
2016-04-01,73.360001,75.040001,73.220001,74.989998,65.542213,229600
2016-04-04,74.889999,75.000000,73.730003,74.029999,64.703163,303100
2016-04-05,73.169998,73.550003,72.589996,73.400002,64.152534,274000
2016-04-06,73.400002,73.750000,72.220001,73.449997,64.196236,278400
2016-04-07,72.720001,73.129997,72.019997,72.430000,63.304745,235100
2016-04-08,73.589996,74.510002,73.540001,74.129997,64.790558,245000
2016-04-11,74.629997,75.250000,74.529999,74.629997,65.227562,201700
2016-04-12,75.040001,76.589996,74.589996,76.220001,66.617249,267600
2016-04-13,76.599998,76.910004,76.440002,76.550003,66.905663,223400
2016-04-14,76.550003,76.980003,76.379997,76.739998,67.071732,316300
2016-04-15,76.500000,76.750000,75.919998,76.709999,67.045532,227600
2016-04-18,75.910004,77.169998,75.809998,77.099998,67.386375,220900
2016-04-19,77.919998,78.930000,77.910004,78.839996,68.907158,258600
2016-04-20,78.639999,80.000000,78.580002,79.709999,69.667557,253300
2016-04-21,79.370003,79.580002,78.650002,78.910004,68.968346,162500
2016-04-22,79.160004,79.839996,78.709999,79.199997,69.221802,241900
2016-04-25,78.769997,79.190002,78.540001,79.070000,69.108185,147100
2016-04-26,79.349998,80.589996,79.349998,80.150002,70.052116,268400
2016-04-27,80.190002,80.769997,79.739998,80.379997,70.253136,171500
2016-04-28,79.900002,81.290001,79.760002,81.010002,70.803780,244100
2016-04-29,80.860001,81.739998,80.440002,80.769997,70.594009,204300
2016-05-02,81.190002,81.190002,79.839996,80.169998,70.069595,178800
2016-05-03,78.879997,78.889999,77.489998,77.790001,67.989456,312100
2016-05-04,76.849998,77.120003,75.910004,76.040001,66.459923,275600
2016-05-05,76.510002,76.889999,75.940002,76.360001,66.739616,200500
2016-05-06,75.680000,76.529999,75.680000,76.309998,66.695900,159400
2016-05-09,75.839996,76.669998,75.750000,76.360001,66.739616,243800
2016-05-10,76.680000,77.820000,76.550003,77.550003,67.779686,182500
2016-05-11,77.500000,78.629997,77.419998,78.209999,68.356537,184700
2016-05-12,78.690002,78.910004,77.570000,78.760002,68.837250,210600
2016-05-13,78.410004,78.570000,77.620003,78.199997,68.347794,174400
2016-05-16,78.360001,79.040001,78.290001,78.610001,68.706139,208900
2016-05-17,78.519997,78.709999,77.779999,77.980003,68.155510,180900
2016-05-18,77.510002,78.610001,77.449997,77.900002,68.085587,253500
2016-05-19,77.160004,77.169998,75.830002,76.919998,67.229065,355300
2016-05-20,77.260002,77.800003,76.849998,77.309998,67.569923,159400
2016-05-23,77.190002,77.930000,76.760002,77.430000,67.674805,172200
2016-05-24,77.739998,78.639999,77.580002,78.199997,68.347794,421400
2016-05-25,78.580002,79.610001,78.419998,79.430000,69.422821,417500
2016-05-26,80.650002,80.779999,78.070000,78.849998,68.915901,586400
2016-05-27,78.809998,78.809998,78.029999,78.389999,68.513847,268300
2016-05-31,78.290001,78.529999,77.349998,77.620003,67.840866,332500
2016-06-01,77.400002,78.059998,76.419998,78.010002,68.181732,231500
2016-06-02,77.540001,78.230003,77.370003,78.000000,68.172981,262400
2016-06-03,78.769997,79.440002,78.209999,79.139999,69.169357,379900
2016-06-06,79.320000,80.400002,79.320000,80.160004,70.060860,197800
2016-06-07,80.559998,81.699997,80.510002,81.529999,71.258255,456600
2016-06-08,82.000000,82.599998,81.760002,82.080002,71.738968,372200
2016-06-09,81.360001,81.540001,80.830002,81.419998,71.162109,254800
2016-06-10,81.070000,81.370003,80.110001,80.529999,70.384247,361500
2016-06-13,79.180000,80.120003,79.180000,79.660004,69.623856,359100
2016-06-14,79.239998,79.709999,78.669998,78.870003,68.933380,509400
2016-06-15,78.879997,79.080002,78.300003,78.389999,68.513847,376900
2016-06-16,77.470001,78.650002,76.940002,78.089996,68.251656,441200
2016-06-17,78.599998,79.459999,78.599998,79.010002,69.055748,404700
2016-06-20,80.330002,80.470001,79.660004,79.680000,69.641335,194700
2016-06-21,79.970001,80.870003,79.650002,80.510002,70.366760,255400
2016-06-22,80.779999,80.970001,80.029999,80.180000,70.078331,332200
2016-06-23,81.050003,81.430000,80.910004,81.400002,71.144638,400400
2016-06-24,77.580002,78.690002,76.940002,77.070000,68.376564,588400
2016-06-27,76.610001,76.760002,74.919998,75.629997,67.098999,374600
2016-06-28,76.730003,77.269997,76.440002,77.110001,68.412056,309900
2016-06-29,76.000000,76.110001,74.059998,75.419998,66.912689,3778400
2016-06-30,75.779999,75.870003,74.339996,75.070000,66.602173,1749700
2016-07-01,74.779999,74.879997,73.860001,74.669998,66.247284,1004200
2016-07-05,74.889999,75.120003,74.129997,74.320000,65.936768,1111500
2016-07-06,74.300003,74.919998,73.290001,74.919998,66.469086,1378300
2016-07-07,75.099998,75.489998,74.230003,74.370003,65.981140,1021100
2016-07-08,74.839996,75.139999,74.410004,74.529999,66.123077,741900
2016-07-11,74.839996,75.300003,74.510002,74.699997,66.273880,636200
2016-07-12,75.449997,75.980003,75.330002,75.650002,67.116737,815500
2016-07-13,75.739998,76.300003,75.370003,76.010002,67.436142,897400
2016-07-14,76.769997,77.120003,76.010002,76.010002,67.436142,1617600
2016-07-15,76.389999,76.550003,75.830002,76.169998,67.578087,559400
2016-07-18,76.160004,76.239998,75.709999,76.099998,67.515976,676300
2016-07-19,75.690002,75.750000,75.250000,75.559998,67.036888,600300
2016-07-20,75.550003,76.059998,75.370003,75.949997,67.382896,634300
2016-07-21,75.809998,76.300003,75.690002,75.839996,67.285301,617400
2016-07-22,75.820000,76.000000,75.360001,75.930000,67.365158,382700
2016-07-25,75.599998,75.610001,75.160004,75.400002,66.894943,327600
2016-07-26,75.400002,76.110001,75.400002,75.959999,67.391777,671100
2016-07-27,75.940002,76.199997,74.809998,75.209999,66.726372,417000
2016-07-28,75.430000,75.769997,74.800003,75.290001,66.797348,421400
2016-07-29,75.339996,76.510002,75.230003,75.949997,67.382896,609400
2016-08-01,75.870003,76.150002,74.900002,74.970001,66.513443,266300
2016-08-02,75.370003,75.790001,74.389999,74.459999,66.060966,528400
2016-08-03,74.610001,75.120003,74.599998,74.980003,66.522308,276200
2016-08-04,74.839996,75.550003,74.809998,75.309998,66.815094,339500
2016-08-05,74.769997,75.440002,74.529999,75.410004,66.903824,358800
2016-08-08,76.059998,76.059998,75.459999,75.870003,67.311935,350700
2016-08-09,75.940002,76.610001,75.940002,76.519997,67.888603,291200
2016-08-10,77.000000,77.300003,76.629997,76.769997,68.110405,452900
2016-08-11,77.000000,77.919998,76.910004,77.610001,68.855652,347600
2016-08-12,77.669998,77.720001,77.129997,77.430000,68.695946,314200
2016-08-15,77.589996,78.059998,77.519997,77.750000,68.979866,194100
2016-08-16,77.870003,78.059998,77.430000,77.910004,69.121819,375800
2016-08-17,77.739998,78.050003,77.379997,77.779999,69.006477,288800
2016-08-18,77.849998,78.190002,77.790001,78.169998,69.352478,303800
2016-08-19,77.720001,77.970001,77.040001,77.820000,69.041977,309500
2016-08-22,77.349998,77.589996,77.059998,77.559998,68.811302,262300
2016-08-23,77.800003,78.739998,77.800003,78.690002,69.813828,499400
2016-08-24,78.599998,79.209999,78.440002,78.839996,69.946907,342900
2016-08-25,79.470001,80.660004,79.190002,79.760002,70.763130,617800
2016-08-26,80.250000,80.849998,79.639999,79.919998,70.905090,623400
2016-08-29,79.760002,80.099998,79.550003,80.080002,71.047043,314500
2016-08-30,80.029999,80.389999,79.419998,79.779999,70.780876,524000
2016-08-31,79.620003,79.800003,78.809998,79.279999,70.337273,476300
2016-09-01,79.029999,79.820000,79.010002,79.699997,70.709908,472300
2016-09-02,80.220001,80.699997,80.029999,80.260002,71.206749,624600
2016-09-06,80.580002,80.949997,80.209999,80.750000,71.641457,530700
2016-09-07,80.809998,81.099998,80.070000,80.470001,71.393044,500200
2016-09-08,80.419998,80.629997,80.029999,80.089996,71.055916,256000
2016-09-09,79.540001,79.540001,78.379997,78.750000,69.867058,544400
2016-09-12,78.070000,78.410004,77.800003,78.290001,69.458946,598000
2016-09-13,77.580002,77.580002,76.730003,76.809998,68.145889,630600
2016-09-14,76.809998,77.419998,76.559998,76.830002,68.163635,369200
2016-09-15,76.699997,77.699997,76.699997,77.320000,68.598366,326200
2016-09-16,76.739998,76.879997,76.260002,76.339996,67.728889,381800
2016-09-19,76.849998,77.199997,76.300003,76.410004,67.791016,377900
2016-09-20,76.519997,76.889999,76.510002,76.650002,68.003944,314700
2016-09-21,77.419998,78.150002,76.970001,78.129997,69.317001,515100
2016-09-22,78.970001,79.250000,78.610001,78.720001,69.840439,344000
2016-09-23,78.220001,78.300003,77.419998,77.690002,68.926636,422100
2016-09-26,76.680000,76.739998,75.809998,75.959999,68.457977,550900
2016-09-27,75.669998,76.379997,75.419998,76.209999,68.683289,335000
2016-09-28,76.389999,77.360001,76.040001,77.239998,69.611580,319700
2016-09-29,77.349998,77.809998,76.529999,76.779999,69.197006,423200
2016-09-30,77.370003,77.860001,77.239998,77.529999,69.872932,468200
2016-10-03,77.260002,77.599998,76.900002,76.989998,69.386261,518200
2016-10-04,76.959999,77.010002,75.559998,75.839996,68.349838,650400
2016-10-05,75.900002,76.400002,75.699997,75.820000,68.331818,627400
2016-10-06,75.739998,75.900002,75.190002,75.440002,67.989342,424400
2016-10-07,75.470001,75.589996,74.680000,75.110001,67.691933,479600
2016-10-10,75.440002,76.089996,75.320000,75.639999,68.169586,264300
2016-10-11,75.550003,75.709999,74.889999,75.169998,67.746017,532600
2016-10-12,75.160004,75.820000,74.849998,75.459999,68.007362,657700
2016-10-13,74.889999,76.040001,74.790001,75.940002,68.439972,808000
2016-10-14,76.669998,77.029999,76.040001,76.279999,68.746391,421800
2016-10-17,76.260002,76.510002,76.099998,76.290001,68.755394,264400
2016-10-18,76.830002,77.269997,76.559998,77.050003,69.440338,380300
2016-10-19,77.180000,77.739998,76.919998,76.959999,69.359215,561400
2016-10-20,76.570000,76.750000,76.139999,76.160004,68.638252,329100
2016-10-21,75.470001,75.610001,75.110001,75.510002,68.052437,424900
2016-10-24,75.730003,75.730003,75.089996,75.230003,67.800087,302400
2016-10-25,75.389999,75.639999,75.089996,75.279999,67.845146,324300
2016-10-26,75.050003,75.699997,75.040001,75.239998,67.809090,330900
2016-10-27,75.690002,75.690002,75.139999,75.320000,67.881187,289600
2016-10-28,75.309998,75.629997,75.070000,75.430000,67.980331,358600
2016-10-31,75.339996,75.580002,74.889999,74.959999,67.556747,396300
2016-11-01,75.040001,75.269997,73.820000,74.150002,66.826744,629500
2016-11-02,73.849998,73.980003,72.839996,72.959999,65.754272,464100
2016-11-03,73.199997,73.540001,72.800003,73.260002,66.024643,345500
2016-11-04,72.980003,73.419998,72.620003,73.220001,65.988609,463800
2016-11-07,74.040001,74.720001,74.040001,74.580002,67.214279,390700
2016-11-08,74.500000,75.180000,74.260002,75.080002,67.664909,395500
2016-11-09,73.660004,75.790001,73.589996,75.500000,68.043427,567500
2016-11-10,75.370003,76.419998,75.290001,75.830002,68.340828,658700
2016-11-11,75.489998,76.029999,74.720001,75.330002,67.890205,397900
2016-11-14,75.300003,75.910004,75.290001,75.809998,68.322800,764800
2016-11-15,75.870003,76.730003,75.720001,76.730003,69.151947,628400
2016-11-16,76.330002,77.110001,76.250000,76.629997,69.061806,592700
2016-11-17,76.639999,77.269997,76.620003,76.730003,69.151947,426800
2016-11-18,76.629997,77.279999,76.419998,77.040001,69.431320,486200
2016-11-21,77.550003,78.260002,77.550003,78.199997,70.476753,391900
2016-11-22,78.330002,78.699997,78.010002,78.169998,70.449715,490700
2016-11-23,77.730003,78.449997,77.680000,78.080002,70.368607,471800
2016-11-25,77.959999,78.389999,77.910004,78.349998,70.611938,312800
2016-11-28,78.669998,79.000000,78.489998,78.580002,70.819229,1231700
2016-11-29,78.360001,79.029999,78.360001,78.940002,71.143669,781200
2016-11-30,79.129997,79.349998,78.309998,78.669998,70.900337,1240000
